id,giscode,siteaddres,landuse,scrcog_lu,yearbuilt,decadebuilt
16171,3124-059-00-0000,265 JOYCE RD,Single Fam M01,Residential,1997,1990s
16172,3124-060-00-0000,51 HIDEAWAY LA,Single Fam M01,Residential,1986,1980s
16173,3124-061-00-0000,61 HIDEAWAY LA,Single Fam M01,Residential,1986,1980s
16174,3124-062-00-0000,71 HIDEAWAY LA,Single Fam M01,Residential,1986,1980s
16175,3124-063-00-0000,81 HIDEAWAY LA,Single Fam M01,Residential,1986,1980s
16176,3124-064-00-0000,91 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16177,3124-065-00-0000,101 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16178,3124-066-00-0000,112 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16180,3124-068-00-0000,92 HIDEAWAY LA,Single Fam M01,Residential,1988,1980s
16181,3124-069-00-0000,82 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16182,3124-070-00-0000,72 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16183,3124-071-00-0000,62 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16184,3124-072-00-0000,1222 WEST WOODS RD,Single Fam M01,Residential,1986,1980s
16185,3125-001-00-0000,838 WEST WOODS RD,Single Fam M01,Residential,1945,1940s
16186,3125-002-00-0000,890 WEST WOODS RD,Single Fam M01,Residential,1968,1960s
16187,3125-003-00-0000,864 WEST WOODS RD,Single Fam M01,Residential,1957,1950s
16189,3125-004-01-0000,850 WEST WOODS RD,Single Fam M01,Residential,1991,1990s
16190,3125-004-02-0000,856 WEST WOODS RD,Single Fam M01,Residential,1991,1990s
16191,3125-004-04-0000,954 WEST WOODS RD,Single Fam M01,Residential,1992,1990s
16192,3125-005-01-0000,2 COBBLESTONE DR,Single Fam M01,Residential,1995,1990s
16193,3125-005-02-0000,8 COBBLESTONE DR,Single Fam M01,Residential,1993,1990s
16194,3125-005-03-0000,12 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16195,3125-005-04-0000,16 COBBLESTONE DR,Single Fam M01,Residential,2004,2000s
16196,3125-005-05-0000,20 COBBLESTONE DR,Single Fam M01,Residential,1998,1990s
16197,3125-005-06-0000,24 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16198,3125-005-07-0000,28 COBBLESTONE DR,Single Fam M01,Residential,1997,1990s
16199,3125-005-08-0000,32 COBBLESTONE DR,Single Fam M01,Residential,1997,1990s
16200,3125-005-09-0000,36 COBBLESTONE DR,Single Fam M01,Residential,1993,1990s
16201,3125-005-10-0000,40 COBBLESTONE DR,Single Fam M01,Residential,1994,1990s
16202,3125-005-11-0000,44 COBBLESTONE DR,Single Fam M01,Residential,1994,1990s
16203,3125-005-12-0000,48 COBBLESTONE DR,Single Fam M01,Residential,1995,1990s
16204,3125-005-13-0000,52 COBBLESTONE DR,Single Fam M01,Residential,1995,1990s
16206,3125-005-16-0000,64 COBBLESTONE DR,Single Fam M01,Residential,1996,1990s
16207,3125-005-19-0000,6 QUARRY LA,Single Fam M01,Residential,2002,2000s
16208,3125-005-20-0000,39 COBBLESTONE DR,Single Fam M01,Residential,1995,1990s
16209,3125-005-21-0000,35 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16210,3125-005-22-0000,12 QUARRY LA,Single Fam M01,Residential,2003,2000s
16211,3125-005-23-0000,18 QUARRY LA,Single Fam M01,Residential,1998,1990s
16212,3125-005-24-0000,24 QUARRY LA,SFR In-Law,Residential,2000,2000s
16213,3125-005-25-0000,32 QUARRY LA,Single Fam M01,Residential,1998,1990s
16214,3125-005-26-0000,36 QUARRY LA,Single Fam M01,Residential,1999,1990s
16215,3125-005-27-0000,40 QUARRY LA,Single Fam M01,Residential,2000,2000s
16216,3125-005-28-0000,44 QUARRY LA,Single Fam M01,Residential,2000,2000s
16217,3125-005-29-0000,48 QUARRY LA,Single Fam M01,Residential,1999,1990s
16218,3125-005-30-0000,52 QUARRY LA,Single Fam M01,Residential,2000,2000s
16219,3125-005-31-0000,55 QUARRY LA,Single Fam M01,Residential,1999,1990s
16220,3125-005-32-0000,29 QUARRY LA,Single Fam M01,Residential,1998,1990s
16221,3125-005-33-0000,23 QUARRY LA,Single Fam M01,Residential,1998,1990s
16222,3125-005-34-0000,17 QUARRY LA,Single Fam M01,Residential,1997,1990s
16223,3125-005-35-0000,11 QUARRY LA,Single Fam M01,Residential,1997,1990s
16224,3125-005-36-0000,5 QUARRY LA,Single Fam M01,Residential,1996,1990s
16225,3125-005-37-0000,31 COBBLESTONE DR,Single Fam M01,Residential,1994,1990s
16226,3125-005-38-0000,27 COBBLESTONE DR,Single Fam M01,Residential,1994,1990s
16227,3125-005-39-0000,23 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16228,3125-005-40-0000,19 COBBLESTONE DR,Single Fam M01,Residential,1993,1990s
16229,3125-005-41-0000,15 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16230,3125-005-42-0000,11 COBBLESTONE DR,Single Fam M01,Residential,1992,1990s
16231,3125-005-43-0000,7 COBBLESTONE DR,Single Fam M01,Residential,1991,1990s
16232,3125-005-44-0000,3 COBBLESTONE DR,Single Fam M01,Residential,1991,1990s
16234,3125-007-00-0000,1019 WEST WOODS RD,Single Fam M01,Residential,1983,1980s
16235,3125-008-00-0000,1007 WEST WOODS RD,Single Fam M01,Residential,1990,1990s
16236,3125-009-00-0000,956 WEST WOODS RD,Single Fam M01,Residential,1950,1950s
16237,3125-010-00-0000,974 WEST WOODS RD,Single Fam M01,Residential,1950,1950s
16238,3125-011-00-0000,980 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16239,3125-012-00-0000,1000 WEST WOODS RD,Single Fam M01,Residential,1958,1950s
16240,3125-013-00-0000,397 JOYCE RD,Single Fam M01,Residential,1960,1960s
16241,3125-014-00-0000,385 JOYCE RD,Single Fam M01,Residential,1959,1950s
16242,3125-015-00-0000,373 JOYCE RD,Single Fam M01,Residential,1959,1950s
16243,3125-016-00-0000,350 JOYCE RD,Single Fam M01,Residential,1983,1980s
16244,3125-017-00-0000,380 JOYCE RD,Single Fam M01,Residential,1981,1980s
16245,3125-018-00-0000,370 JOYCE RD,Single Fam M01,Residential,1983,1980s
16246,3125-019-00-0000,31 DUEL DR,Single Fam M01,Residential,1983,1980s
16247,3125-020-00-0000,412 JOYCE RD,Single Fam M01,Residential,1989,1980s
16248,3125-021-00-0000,422 JOYCE RD,Single Fam M01,Residential,1980,1980s
16249,3125-022-00-0000,1010 WEST WOODS RD,Single Fam M01,Residential,1978,1970s
16250,3125-023-00-0000,1040 WEST WOODS RD,Single Fam M01,Residential,1978,1970s
16251,3125-024-00-0000,1060 WEST WOODS RD,Single Fam M01,Residential,1980,1980s
16252,3125-025-00-0000,1072 WEST WOODS RD,Single Fam M01,Residential,1980,1980s
16253,3125-026-00-0000,866 CHOATE AVE,Single Fam M01,Residential,1960,1960s
16254,3125-027-00-0000,880 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16255,3125-028-00-0000,890 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16256,3125-029-00-0000,902 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16257,3125-030-00-0000,31 EXETER RD,SFR In-Law,Residential,1962,1960s
16258,3125-031-00-0000,19 EXETER RD,Single Fam M01,Residential,1966,1960s
16259,3125-032-00-0000,7 EXETER RD,Single Fam M01,Residential,1966,1960s
16260,3125-033-00-0000,895 WEST WOODS RD,Single Fam M01,Residential,1965,1960s
16261,3125-034-00-0000,883 WEST WOODS RD,Single Fam M01,Residential,1965,1960s
16262,3125-035-00-0000,865 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16263,3125-036-00-0000,877 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16264,3125-037-00-0000,889 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16265,3125-038-00-0000,913 CHOATE AVE,Single Fam M01,Residential,1966,1960s
16266,3125-039-00-0000,982 CHOATE AVE,Two Family M01,Residential,1965,1960s
16267,3125-040-00-0000,970 CHOATE AVE,Single Fam M01,Residential,1970,1970s
16268,3125-041-00-0000,961 WEST WOODS RD,Single Fam M01,Residential,1965,1960s
16269,3125-042-00-0000,951 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16270,3125-043-00-0000,945 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16271,3125-044-00-0000,8 EXETER RD,Single Fam M01,Residential,1966,1960s
16272,3125-045-00-0000,18 EXETER RD,Single Fam M01,Residential,1965,1960s
16273,3125-046-00-0000,928 CHOATE AVE,Single Fam M01,Residential,1964,1960s
16274,3125-047-00-0000,948 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16275,3125-048-00-0000,958 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16276,3125-049-00-0000,983 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16277,3125-050-00-0000,971 CHOATE AVE,Single Fam M01,Residential,1960,1960s
16278,3125-051-00-0000,959 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16279,3125-052-00-0000,947 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16280,3125-053-00-0000,937 CHOATE AVE,Single Fam M01,Residential,1964,1960s
16281,3125-054-00-0000,54 EXETER RD,Single Fam M01,Residential,1965,1960s
16282,3125-055-00-0000,70 EXETER RD,Single Fam M01,Residential,1965,1960s
16283,3125-056-00-0000,22 ANDOVER RD,Single Fam M01,Residential,1966,1960s
16284,3125-057-00-0000,32 ANDOVER RD,Single Fam M01,Residential,1965,1960s
16285,3125-058-00-0000,44 ANDOVER RD,Single Fam M01,Residential,1965,1960s
16286,3125-059-00-0000,56 ANDOVER RD,Single Fam M01,Residential,1965,1960s
16287,3125-060-00-0000,67 EXETER RD,Single Fam M01,Residential,1966,1960s
16288,3125-061-00-0000,79 EXETER RD,Single Fam M01,Residential,1966,1960s
16289,3125-062-00-0000,93 EXETER RD,Single Fam M01,Residential,1966,1960s
16290,3125-063-00-0000,107 EXETER RD,Single Fam M01,Residential,1965,1960s
16291,3125-064-00-0000,121 EXETER RD,Single Fam M01,Residential,1966,1960s
16292,3125-065-00-0000,135 EXETER RD,Single Fam M01,Residential,1965,1960s
16293,3125-066-00-0000,77 RUSSO DR,Single Fam M01,Residential,1985,1980s
16294,3125-067-00-0000,65 RUSSO DR,Single Fam M01,Residential,1964,1960s
16295,3125-068-00-0000,51 RUSSO DR,Single Fam M01,Residential,1977,1970s
16296,3125-069-00-0000,90 RUSSO DR,Single Fam M01,Residential,1977,1970s
16297,3125-070-00-0000,76 RUSSO DR,Single Fam M01,Residential,1978,1970s
16298,3125-071-00-0000,59 MCDERMOTT CR,Single Fam M01,Residential,1957,1950s
16299,3125-072-00-0000,50 MCDERMOTT CR,Single Fam M01,Residential,1982,1980s
16300,3125-073-00-0000,1023 WEST WOODS RD,Single Fam M01,Residential,1961,1960s
16301,3125-074-00-0000,1033 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16302,3125-075-00-0000,15 RUSSO DR,Single Fam M01,Residential,1957,1950s
16303,3125-076-00-0000,25 RUSSO DR,Single Fam M01,Residential,1960,1960s
16304,3125-077-00-0000,39 RUSSO DR,Single Fam M01,Residential,1959,1950s
16305,3125-078-00-0000,1 MCDERMOTT CR,Single Fam M01,Residential,1957,1950s
16306,3125-079-00-0000,11 MCDERMOTT CR,Single Fam M01,Residential,1960,1960s
16307,3125-080-00-0000,21 MCDERMOTT CR,Single Fam M01,Residential,1960,1960s
16308,3125-081-00-0000,32 RUSSO DR,Single Fam M01,Residential,1978,1970s
16309,3125-082-00-0000,18 RUSSO DR,Single Fam M01,Residential,1956,1950s
16310,3125-083-00-0000,6 RUSSO DR,Single Fam M01,Residential,1958,1950s
16311,3125-084-00-0000,24 MCDERMOTT CR,Single Fam M01,Residential,1959,1950s
16312,3125-085-00-0000,340 JOYCE RD,Single Fam M01,Residential,1985,1980s
16313,3125-086-00-0000,1 HIDEAWAY LA,Single Fam M01,Residential,1985,1980s
16314,3125-087-00-0000,300 JOYCE RD,Single Fam M01,Residential,1989,1980s
16315,3125-088-00-0000,290 JOYCE RD,Single Fam M01,Residential,1992,1990s
16316,3125-089-00-0000,1 HIDDEN BROOK RD,Single Fam M01,Residential,1990,1990s
16317,3125-090-00-0000,4 HIDDEN BROOK RD,Single Fam M01,Residential,1993,1990s
16318,3125-090-01-0000,8 HIDDEN BROOK RD,Single Fam M01,Residential,2002,2000s
16319,3125-090-02-0000,12 HIDDEN BROOK RD,Single Fam M01,Residential,1992,1990s
16320,3125-090-03-0000,11 HIDDEN BROOK RD,Single Fam M01,Residential,1993,1990s
16321,3125-090-04-0000,9 HIDDEN BROOK RD,Single Fam M01,Residential,1992,1990s
16322,3125-090-05-0000,3 HIDDEN BROOK RD,Single Fam M01,Residential,1993,1990s
16323,3125-091-00-0000,1043 WEST WOODS RD,Single Fam M01,Residential,1970,1970s
16324,3125-092-00-0000,901 CHOATE AVE,Single Fam M01,Residential,1960,1960s
16325,3126-001-00-0000,219 JOHNSON RD,Single Fam M01,Residential,1940,1940s
16326,3126-002-00-0000,144 FANS ROCK RD,Single Fam M01,Residential,1977,1970s
16327,3126-003-00-0000,154 FANS ROCK RD,Single Fam M01,Residential,1976,1970s
16328,3126-004-00-0000,170 FANS ROCK RD,Single Fam M01,Residential,1975,1970s
16329,3126-005-00-0000,180 JOHNSON RD,Single Fam M01,Residential,2000,2000s
16330,3126-005-01-0000,200 JOHNSON RD,Single Fam M01,Residential,1999,1990s
16331,3126-005-02-0000,190 JOHNSON RD,Single Fam M01,Residential,1997,1990s
16332,3126-005-03-0000,160 JOHNSON RD,Single Fam M01,Residential,1998,1990s
16333,3126-005-04-0000,170 JOHNSON RD,Single Fam M01,Residential,1998,1990s
16334,3126-006-00-0000,695 WEST WOODS RD,Single Fam M01,Residential,1985,1980s
16335,3126-007-00-0000,685 WEST WOODS RD,Single Fam M01,Residential,1980,1980s
16336,3126-008-00-0000,675 WEST WOODS RD,Single Fam M01,Residential,1975,1970s
16337,3126-009-00-0000,659 WEST WOODS RD,Single Fam M01,Residential,1955,1950s
16338,3126-010-00-0000,650 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16339,3126-011-00-0000,660 WEST WOODS RD,Single Fam M01,Residential,1957,1950s
16340,3126-012-00-0000,670 WEST WOODS RD,Single Fam M01,Residential,1957,1950s
16341,3126-013-00-0000,680 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16342,3126-014-00-0000,690 WEST WOODS RD,Single Fam M01,Residential,1955,1950s
16343,3126-015-00-0000,1970 PARADISE AVE,Single Fam M01,Residential,1978,1970s
16344,3126-016-00-0000,1964 PARADISE AVE,Single Fam M01,Residential,1980,1980s
16345,3126-017-00-0000,1962 PARADISE AVE,SFR In-Law,Residential,1978,1970s
16346,3126-018-00-0000,1960 PARADISE AVE,Single Fam M01,Residential,1970,1970s
16347,3126-019-00-0000,1950 PARADISE AVE,Single Fam M01,Residential,1988,1980s
16348,3126-020-00-0000,1940 PARADISE AVE,Single Fam M01,Residential,1960,1960s
16349,3126-021-00-0000,207 FANS ROCK RD,Single Fam M01,Residential,1963,1960s
16350,3126-022-00-0000,217 FANS ROCK RD,Single Fam M01,Residential,1957,1950s
16351,3126-023-00-0000,227 FANS ROCK RD,Single Fam M01,Residential,1955,1950s
16352,3126-024-00-0000,70 BOOTH TR,Single Fam M01,Residential,1977,1970s
16353,3126-025-00-0000,60 BOOTH TR,Single Fam M01,Residential,1970,1970s
16354,3126-026-00-0000,50 BOOTH TR,Single Fam M01,Residential,1976,1970s
16355,3126-027-00-0000,40 BOOTH TR,Single Fam M01,Residential,1970,1970s
16356,3126-028-00-0000,30 BOOTH TR,Single Fam M01,Residential,1977,1970s
16357,3126-029-00-0000,20 BOOTH TR,Single Fam M01,Residential,1970,1970s
16358,3126-030-00-0000,184 FANS ROCK RD,Single Fam M01,Residential,1965,1960s
16359,3126-031-00-0000,10 BOOTH TR,Single Fam M01,Residential,1964,1960s
16360,3126-032-00-0000,220 FANS ROCK RD,Single Fam M01,Residential,1965,1960s
16361,3126-033-00-0000,15 BOOTH TR,Single Fam M01,Residential,1981,1980s
16362,3126-034-00-0000,25 BOOTH TR,Single Fam M01,Residential,1970,1970s
16363,3126-035-00-0000,35 BOOTH TR,Single Fam M01,Residential,1976,1970s
16364,3126-036-00-0000,45 BOOTH TR,Single Fam M01,Residential,1977,1970s
16365,3126-037-00-0000,55 BOOTH TR,Single Fam M01,Residential,1977,1970s
16366,3126-038-00-0000,65 BOOTH TR,Single Fam M01,Residential,1979,1970s
16367,3126-039-00-0000,75 BOOTH TR,Single Fam M01,Residential,1977,1970s
16368,3126-040-00-0000,234 FANS ROCK RD,Single Fam M01,Residential,1985,1980s
16369,3126-041-00-0000,230 FANS ROCK RD,Single Fam M01,Residential,1986,1980s
16370,3126-042-00-0000,704 WEST WOODS RD,Single Fam M01,Residential,1960,1960s
16371,3126-043-00-0000,718 WEST WOODS RD,Single Fam M01,Residential,1963,1960s
16372,3126-044-00-0000,730 WEST WOODS RD,Single Fam M01,Residential,1958,1950s
16373,3126-045-00-0000,237 FANS ROCK RD,Single Fam M01,Residential,1960,1960s
16374,3126-046-00-0000,760 WEST WOODS RD,Single Fam M01,Residential,1989,1980s
16376,3126-047-00-0000,770 WEST WOODS RD,Single Fam M01,Residential,1980,1980s
16377,3126-048-00-0000,780 WEST WOODS RD,Single Fam M01,Residential,1965,1960s
16378,3126-049-00-0000,705 WEST WOODS RD,Single Fam M01,Residential,1959,1950s
16379,3126-050-00-0000,715 WEST WOODS RD,Single Fam M01,Residential,1970,1970s
16380,3126-051-00-0000,719 WEST WOODS RD,Single Fam M01,Residential,1965,1960s
16381,3126-052-00-0000,731 CHOATE AVE,Single Fam M01,Residential,1970,1970s
16382,3126-053-00-0000,745 CHOATE AVE,Single Fam M01,Residential,1980,1980s
16383,3126-054-00-0000,761 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16384,3126-055-00-0000,11 DEERFIELD DR,Single Fam M01,Residential,1962,1960s
16385,3126-056-00-0000,29 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16386,3126-057-00-0000,51 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16387,3126-058-00-0000,63 DEERFIELD DR,Single Fam M01,Residential,1982,1980s
16388,3126-059-00-0000,75 DEERFIELD DR,Single Fam M01,Residential,1983,1980s
16389,3126-060-00-0000,85 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16390,3126-061-00-0000,105 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16391,3126-062-00-0000,80 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16392,3126-063-00-0000,52 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16393,3126-064-00-0000,34 DEERFIELD DR,Single Fam M01,Residential,1966,1960s
16395,3126-066-00-0000,171 JOHNSON RD,SFR In-Law,Residential,1957,1950s
16396,3126-067-00-0000,185 JOHNSON RD,Single Fam M01,Residential,1960,1960s
16397,3126-068-00-0000,229 JOHNSON RD,Single Fam M01,Residential,1962,1960s
16398,3126-070-00-0000,230 JOHNSON RD,Single Fam M01,Residential,1954,1950s
16399,3126-071-00-0000,234 JOHNSON RD,Single Fam M01,Residential,1958,1950s
16400,3126-072-00-0000,240 JOHNSON RD,Single Fam M01,Residential,1920,1920s
16401,3126-073-00-0000,246 JOHNSON RD,Single Fam M01,Residential,1966,1960s
16402,3126-073-01-0000,244 JOHNSON RD,Single Fam M01,Residential,1992,1990s
16403,3126-074-00-0000,256 JOHNSON RD,Single Fam M01,Residential,1970,1970s
16404,3126-075-00-0000,260 JOHNSON RD,Single Fam M01,Residential,1920,1920s
16405,3126-077-00-0000,20 HOTCHKISS LA,Single Fam M01,Residential,1985,1980s
16406,3126-078-00-0000,30 HOTCHKISS LA,Single Fam M01,Residential,1984,1980s
16407,3126-079-00-0000,40 HOTCHKISS LA,Single Fam M01,Residential,1985,1980s
16408,3126-080-00-0000,39 HOTCHKISS LA,Single Fam M01,Residential,1985,1980s
16409,3126-081-00-0000,29 HOTCHKISS LA,Single Fam M01,Residential,1985,1980s
16410,3126-082-00-0000,9 HOTCHKISS LA,Single Fam M01,Residential,1984,1980s
16411,3126-083-00-0000,1 HOTCHKISS LA,Single Fam M01,Residential,1985,1980s
16412,3126-084-00-0000,796 WEST WOODS RD,Single Fam M01,Residential,1935,1930s
16413,3126-085-00-0000,822 WEST WOODS RD,Single Fam M01,Residential,1978,1970s
16414,3126-086-00-0000,824 WEST WOODS RD,Single Fam M01,Residential,1958,1950s
16415,3126-087-00-0000,828 WEST WOODS RD,Single Fam M01,Residential,1945,1940s
16417,3126-089-00-0000,844 WEST WOODS RD,Single Fam M01,Residential,1700,pre1900s
16418,3126-090-00-0000,795 WEST WOODS RD,Single Fam M01,Residential,1938,1930s
16419,3126-091-00-0000,845 WEST WOODS RD,Single Fam M01,Residential,1958,1950s
16420,3126-092-00-0000,34 STILL HILL RD,Single Fam M01,Residential,2010,2010s
16421,3126-093-00-0000,775 WEST WOODS RD,Single Fam M01,Residential,1966,1960s
16422,3126-094-00-0000,761 WEST WOODS RD,Single Fam M01,Residential,1969,1960s
16423,3126-095-00-0000,758 CHOATE AVE,Single Fam M01,Residential,1960,1960s
16424,3126-096-00-0000,778 CHOATE AVE,Single Fam M01,Residential,1969,1960s
16425,3126-097-00-0000,843 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16426,3126-098-00-0000,78 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16427,3126-099-00-0000,850 CHOATE AVE,Single Fam M01,Residential,1965,1960s
16428,3126-100-00-0000,54 STILL HILL RD,Single Fam M01,Residential,1966,1960s
16429,3126-102-00-0000,825 WEST WOODS RD,Single Fam M01,Residential,1962,1960s
16430,3126-103-00-0000,9 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16431,3126-104-00-0000,21 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16432,3126-105-00-0000,33 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16433,3126-106-00-0000,45 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16434,3126-107-00-0000,55 STILL HILL RD,Single Fam M01,Residential,1970,1970s
16435,3126-108-00-0000,77 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16436,3126-109-00-0000,85 STILL HILL RD,Single Fam M01,Residential,1965,1960s
16437,3126-110-00-0000,101 STILL HILL RD,Single Fam M01,Residential,1970,1970s
16438,3126-111-00-0000,115 STILL HILL RD,Single Fam M01,Residential,1970,1970s
16439,3126-112-00-0000,135 STILL HILL RD,Single Fam M01,Residential,1970,1970s
